traceid,label,activity,user
2969,normal,Approve SC,Hugo
2969,normal,Create PO,Wilton
2969,normal,Approve PO 1,Clayton
2969,normal,Release PO,Hassie
2969,normal,Post GR,Velda
2969,normal,Post IR,Brian
2969,normal,Pay,Lannie
2970,normal,Create SC,Jamika
2970,normal,Purchase SC,Shandi
2970,normal,Approve SC,Hugo
2970,normal,Create PO,Ronald
2970,normal,Release PO,Deloras
2970,normal,Post GR,Jack
2970,normal,Post IR,Howard
2970,normal,Pay,Lannie
2971,normal,Create SC,Jamika
2971,normal,Purchase SC,Shandi
2971,normal,Approve SC,Hugo
2971,normal,Create PO,Wilton
2971,normal,Approve PO 1,Clayton
2971,normal,Release PO,Grayce
2971,normal,Post GR,Jack
2971,normal,Post IR,Howard
2971,normal,Pay,Lannie
2972,normal,Create SC,Jamika
2972,normal,Purchase SC,Shandi
2972,normal,Approve SC,Hugo
2972,normal,Create PO,Keven
2972,normal,Approve PO 1,Clayton
2972,normal,Release PO,Grayce
2972,normal,Post GR,Junior
2972,normal,Post IR,Johnny
2972,normal,Pay,Lannie
2973,anomaly,Create SC,Jamika
2973,anomaly,Purchase SC,Paul
2973,anomaly,Approve SC,Hugo
2973,anomaly,Create PO,Wilton
2973,anomaly,Approve PO 1,Chan
2973,anomaly,Release PO,Hassie
2973,anomaly,Post GR,Velda
2973,anomaly,Post IR,Brian
2973,anomaly,Pay,Lannie
2973,anomaly,Approve PO 1,Chan
2973,anomaly,Release PO,Hassie
2974,normal,Create PR,Lisa
2974,normal,Release PR,Wilton
2974,normal,Create PO,Ronald
2974,normal,Release PO,Deloras
2974,normal,Post GR,Sherell
2974,normal,Post IR,Alyce
2974,normal,Pay,Lannie
2975,anomaly,Create PR,Lisa
2975,anomaly,Release PR,Evelin
2975,anomaly,Create PO,Wilton
2975,anomaly,Post GR,Velda
2975,anomaly,Post IR,Brian
2975,anomaly,Approve PO 1,Clayton
2975,anomaly,Release PO,Hassie
2975,anomaly,Pay,Lannie
2976,normal,Create SC,Jamika
2976,normal,Purchase SC,Shandi
2976,normal,Approve SC,Hugo
2976,normal,Create PO,Ronald
2976,normal,Release PO,Deloras
2976,normal,Post GR,Lisa
2976,normal,Post IR,Johnny
2976,normal,Pay,Lannie
2977,normal,Create SC,Jamika
2977,normal,Purchase SC,Shandi
2977,normal,Approve SC,Hugo
2977,normal,Create PO,Wilton
2977,normal,Approve PO 1,Doretta
2977,normal,Release PO,Hassie
2977,normal,Post GR,Velda
2977,normal,Post IR,Brian
2977,normal,Pay,Lannie
2978,normal,Create SC,Jamika
2978,normal,Purchase SC,Shandi
2978,normal,Approve SC,Hugo
2978,normal,Create PO,Keven
2978,normal,Approve PO 1,Doretta
2978,normal,Release PO,Deloras
2978,normal,Post GR,Issac
2978,normal,Post IR,Alyce
2978,normal,Pay,Lannie
2979,normal,Create SC,Jamika
2979,normal,Purchase SC,Paul
2979,normal,Approve SC,Hugo
2979,normal,Create PO,Ronald
2979,normal,Release PO,Hassie
2979,normal,Post GR,Velda
2979,normal,Post IR,Rossana
2979,normal,Pay,Lannie
2980,normal,Create SC,Jamika
2980,normal,Purchase SC,Paul
2980,normal,Approve SC,Hugo
2980,normal,Create PO,Ronald
2980,normal,Release PO,Hassie
2980,normal,Post GR,Velda
2980,normal,Post IR,Rossana
2980,normal,Pay,Lannie
2981,normal,Create PR,Lisa
2981,normal,Release PR,Wilton
2981,normal,Create PO,Wilton
2981,normal,Approve PO 1,Doretta
2981,normal,Release PO,Deloras
2981,normal,Post GR,Junior
2981,normal,Post IR,Johnny
2981,normal,Pay,Lannie
2982,normal,Create SC,Jamika
2982,normal,Purchase SC,Paul
2982,normal,Approve SC,Hugo
2982,normal,Create PO,Wilton
2982,normal,Approve PO 1,Doretta
2982,normal,Release PO,Deloras
2982,normal,Post GR,Jack
2982,normal,Post IR,Howard
2982,normal,Pay,Lannie
2983,normal,Create SC,Jamika
2983,normal,Purchase SC,Shandi
2983,normal,Approve SC,Hugo
2983,normal,Create PO,Ronald
2983,normal,Release PO,Hassie
2983,normal,Post GR,Velda
2983,normal,Post IR,Brian
2983,normal,Pay,Lannie
2984,anomaly,Create SC,Issac
2984,anomaly,Purchase SC,Paul
2984,anomaly,Approve SC,Hugo
2984,anomaly,Create PO,Della
2984,anomaly,Release PO,Sherlene
2984,anomaly,Post GR,Velda
2984,anomaly,Post IR,Rossana
2984,anomaly,Pay,Lannie
2985,normal,Create SC,Jamika
2985,normal,Purchase SC,Paul
2985,normal,Approve SC,Hugo
2985,normal,Create PO,Wilton
2985,normal,Approve PO 1,Alpha
2985,normal,Approve PO 2,Ryan
2985,normal,Approve PO 3,Alyce
2985,normal,Release PO,Chan
2985,normal,Post GR,Junior
2985,normal,Post IR,Michaele
2985,normal,Pay,Lannie
2986,normal,Create SC,Jamika
2986,normal,Purchase SC,Paul
2986,normal,Approve SC,Hugo
2986,normal,Create PO,Wilton
2986,normal,Approve PO 1,Chan
2986,normal,Release PO,Hassie
2986,normal,Post GR,Velda
2986,normal,Post IR,Brian
2986,normal,Pay,Lannie
2987,normal,Create SC,Jamika
2987,normal,Purchase SC,Shandi
2987,normal,Approve SC,Hugo
2987,normal,Create PO,Ronald
2987,normal,Release PO,Deloras
2987,normal,Post GR,Jack
2987,normal,Post IR,Howard
2987,normal,Pay,Lannie
2988,normal,Create SC,Jamika
2988,normal,Purchase SC,Paul
2988,normal,Approve SC,Hugo
2988,normal,Create PO,Ronald
2988,normal,Release PO,Deloras
2988,normal,Post GR,Sherell
2988,normal,Post IR,Alyce
2988,normal,Pay,Lannie
2989,normal,Create SC,Jamika
2989,normal,Purchase SC,Paul
2989,normal,Approve SC,Hugo
2989,normal,Create PO,Wilton
2989,normal,Approve PO 1,Issac
2989,normal,Approve PO 2,Ryan
2989,normal,Approve PO 3,Della
2989,normal,Release PO,Lannie
2989,normal,Post GR,Junior
2989,normal,Post IR,Johnny
2989,normal,Pay,Lannie
2990,normal,Create SC,Jamika
2990,normal,Purchase SC,Paul
2990,normal,Approve SC,Hugo
2990,normal,Create PO,Wilton
2990,normal,Approve PO 1,Doretta
2990,normal,Release PO,Hassie
2990,normal,Post GR,Velda
2990,normal,Post IR,Brian
2990,normal,Pay,Lannie
2991,anomaly,Create SC,Jamika
2991,anomaly,Random activity 9,Random user 42
2991,anomaly,Purchase SC,Paul
2991,anomaly,Approve SC,Hugo
2991,anomaly,Create PO,Ronald
2991,anomaly,Release PO,Hassie
2991,anomaly,Post GR,Velda
2991,anomaly,Post IR,Brian
2991,anomaly,Pay,Lannie
2992,anomaly,Create PR,Lisa
2992,anomaly,Create PO,Wilton
2992,anomaly,Approve PO 1,Chan
2992,anomaly,Release PR,Evelin
2992,anomaly,Release PO,Tiffiny
2992,anomaly,Post GR,Jack
2992,anomaly,Post IR,Howard
2992,anomaly,Pay,Lannie
2993,normal,Create PR,Lisa
2993,normal,Release PR,Wilton
2993,normal,Create PO,Wilton
2993,normal,Approve PO 1,Clayton
2993,normal,Release PO,Hassie
2993,normal,Post GR,Velda
2993,normal,Post IR,Rossana
2993,normal,Pay,Lannie
2994,normal,Create SC,Jamika
2994,normal,Purchase SC,Shandi
2994,normal,Approve SC,Hugo
2994,normal,Create PO,Ronald
2994,normal,Release PO,Deloras
2994,normal,Post GR,Junior
2994,normal,Post IR,Marilyn
2994,normal,Pay,Lannie
2995,anomaly,Create PO,Ronald
2995,anomaly,Release PO,Hassie
2995,anomaly,Create SC,Jamika
2995,anomaly,Purchase SC,Paul
2995,anomaly,Approve SC,Hugo
2995,anomaly,Post GR,Velda
2995,anomaly,Post IR,Brian
2995,anomaly,Pay,Lannie
2996,normal,Create SC,Jamika
2996,normal,Purchase SC,Paul
2996,normal,Approve SC,Hugo
2996,normal,Create PO,Ronald
2996,normal,Release PO,Deloras
2996,normal,Post GR,Jack
2996,normal,Post IR,Howard
2996,normal,Pay,Lannie
2997,normal,Create PR,Lisa
2997,normal,Release PR,Evelin
2997,normal,Create PO,Wilton
2997,normal,Approve PO 1,Clayton
2997,normal,Release PO,Grayce
2997,normal,Post GR,Jack
2997,normal,Post IR,Howard
2997,normal,Pay,Lannie
2998,anomaly,Purchase SC,Shandi
2998,anomaly,Approve SC,Hugo
2998,anomaly,Create SC,Jamika
2998,anomaly,Create PO,Wilton
2998,anomaly,Approve PO 1,Doretta
2998,anomaly,Release PO,Deloras
2998,anomaly,Post GR,Junior
2998,anomaly,Post IR,Johnny
2998,anomaly,Pay,Lannie
2999,normal,Create SC,Jamika
2999,normal,Purchase SC,Paul
2999,normal,Approve SC,Hugo
2999,normal,Create PO,Wilton
2999,normal,Approve PO 1,Chan
2999,normal,Release PO,Deloras
2999,normal,Post GR,Jack
2999,normal,Post IR,Howard
2999,normal,Pay,Lannie
3000,normal,Create SC,Jamika
3000,normal,Purchase SC,Shandi
3000,normal,Approve SC,Hugo
3000,normal,Create PO,Ronald
3000,normal,Release PO,Hassie
3000,normal,Post GR,Velda
3000,normal,Post IR,Brian
3000,normal,Pay,Lannie
3001,anomaly,Create SC,Jamika
3001,anomaly,Purchase SC,Shandi
3001,anomaly,Approve SC,Hugo
3001,anomaly,Create PO,Wilton
3001,anomaly,Approve PO 1,Chan
3001,anomaly,Release PO,Deloras
3001,anomaly,Random activity 3,Random user 63
3001,anomaly,Post GR,Doretta
3001,anomaly,Post IR,Brian
3001,anomaly,Pay,Lannie
3002,normal,Create SC,Jamika
3002,normal,Purchase SC,Paul
3002,normal,Approve SC,Hugo
3002,normal,Create PO,Ronald
3002,normal,Release PO,Tiffiny
3002,normal,Post GR,Micheline
3002,normal,Post IR,Brian
3002,normal,Pay,Lannie
3003,normal,Create SC,Jamika
3003,normal,Purchase SC,Paul
3003,normal,Approve SC,Hugo
3003,normal,Create PO,Ronald
3003,normal,Release PO,Deloras
3003,normal,Post GR,Jin
3003,normal,Post IR,Howard
3003,normal,Pay,Lannie
3004,anomaly,Create SC,Jamika
3004,anomaly,Purchase SC,Paul
3004,anomaly,Approve PO 1,Clayton
3004,anomaly,Release PO,Hassie
3004,anomaly,Post GR,Velda
3004,anomaly,Approve SC,Hugo
3004,anomaly,Create PO,Wilton
3004,anomaly,Post IR,Rossana
3004,anomaly,Pay,Lannie
3005,normal,Create PR,Lisa
3005,normal,Release PR,Wilton
3005,normal,Create PO,Ronald
3005,normal,Release PO,Deloras
3005,normal,Post GR,Sherell
3005,normal,Post IR,Alyce
3005,normal,Pay,Lannie
3006,normal,Create SC,Jamika
3006,normal,Purchase SC,Shandi
3006,normal,Approve SC,Hugo
3006,normal,Create PO,Ronald
3006,normal,Release PO,Hassie
3006,normal,Post GR,Velda
3006,normal,Post IR,Brian
3006,normal,Pay,Lannie
3007,normal,Create SC,Jamika
3007,normal,Purchase SC,Paul
3007,normal,Approve SC,Hugo
3007,normal,Create PO,Wilton
3007,normal,Approve PO 1,Chan
3007,normal,Release PO,Hassie
3007,normal,Post GR,Velda
3007,normal,Post IR,Brian
3007,normal,Pay,Lannie
3008,anomaly,Create SC,Jamika
3008,anomaly,Purchase SC,Shandi
3008,anomaly,Approve SC,Hugo
3008,anomaly,Create PO,Wilton
3008,anomaly,Approve PO 1,Issac
3008,anomaly,Approve PO 2,Roseanne
3008,anomaly,Post IR,Alyce
3008,anomaly,Release PO,Deloras
3008,anomaly,Post GR,Sherell
3008,anomaly,Pay,Lannie
3009,anomaly,Create SC,Jamika
3009,anomaly,Purchase SC,Shandi
3009,anomaly,Approve PO 1,Doretta
3009,anomaly,Release PO,Hassie
3009,anomaly,Post GR,Velda
3009,anomaly,Post IR,Brian
3009,anomaly,Approve SC,Hugo
3009,anomaly,Create PO,Wilton
3009,anomaly,Pay,Lannie
3010,normal,Create PR,Lisa
3010,normal,Release PR,Evelin
3010,normal,Create PO,Wilton
3010,normal,Approve PO 1,Roseanne
3010,normal,Release PO,Deloras
3010,normal,Post GR,Jin
3010,normal,Post IR,Howard
3010,normal,Pay,Lannie
3011,normal,Create SC,Jamika
3011,normal,Purchase SC,Paul
3011,normal,Approve SC,Hugo
3011,normal,Create PO,Wilton
3011,normal,Approve PO 1,Alpha
3011,normal,Approve PO 2,Sherell
3011,normal,Approve PO 3,Della
3011,normal,Release PO,Lannie
3011,normal,Post GR,Junior
3011,normal,Post IR,Johnny
3011,normal,Pay,Lannie
3012,anomaly,Create SC,Jamika
3012,anomaly,Purchase SC,Paul
3012,anomaly,Create PO,Wilton
3012,anomaly,Approve SC,Hugo
3012,anomaly,Approve PO 1,Clayton
3012,anomaly,Release PO,Grayce
3012,anomaly,Post GR,Lisa
3012,anomaly,Post IR,Johnny
3012,anomaly,Pay,Lannie
3013,anomaly,Create SC,Jamika
3013,anomaly,Purchase SC,Shandi
3013,anomaly,Create PO,Ronald
3013,anomaly,Approve SC,Hugo
3013,anomaly,Release PO,Deloras
3013,anomaly,Post GR,Junior
3013,anomaly,Post IR,Johnny
3013,anomaly,Pay,Lannie
3014,anomaly,Create SC,Jamika
3014,anomaly,Random activity 3,Random user 57
3014,anomaly,Purchase SC,Shandi
3014,anomaly,Approve SC,Hugo
3014,anomaly,Create PO,Wilton
3014,anomaly,Approve PO 1,Clayton
3014,anomaly,Release PO,Deloras
3014,anomaly,Post GR,Sherell
3014,anomaly,Post IR,Alyce
3014,anomaly,Pay,Lannie
3015,normal,Create SC,Jamika
3015,normal,Purchase SC,Paul
3015,normal,Approve SC,Hugo
3015,normal,Create PO,Wilton
3015,normal,Approve PO 1,Chan
3015,normal,Release PO,Deloras
3015,normal,Post GR,Doretta
3015,normal,Post IR,Rossana
3015,normal,Pay,Lannie
3016,normal,Create PR,Sonia
3016,normal,Release PR,Wilton
3016,normal,Create PO,Ronald
3016,normal,Release PO,Hassie
3016,normal,Post GR,Velda
3016,normal,Post IR,Brian
3016,normal,Pay,Lannie
3017,normal,Create PR,Lisa
3017,normal,Release PR,Evelin
3017,normal,Create PO,Ronald
3017,normal,Release PO,Hassie
3017,normal,Post GR,Velda
3017,normal,Post IR,Rossana
3017,normal,Pay,Lannie
3018,normal,Create SC,Jamika
3018,normal,Purchase SC,Paul
3018,normal,Approve SC,Hugo
3018,normal,Create PO,Wilton
3018,normal,Approve PO 1,Clayton
3018,normal,Release PO,Deloras
3018,normal,Post GR,Lisa
3018,normal,Post IR,Johnny
3018,normal,Pay,Lannie
3019,anomaly,Create SC,Jamika
3019,anomaly,Purchase SC,Paul
3019,anomaly,Approve SC,Hugo
3019,anomaly,Create PO,Ronald
3019,anomaly,Release PO,Deloras
3019,anomaly,Post IR,Alyce
3019,anomaly,Pay,Lannie
3020,normal,Create SC,Jamika
3020,normal,Purchase SC,Paul
3020,normal,Approve SC,Hugo
3020,normal,Create PO,Wilton
3020,normal,Approve PO 1,Roseanne
3020,normal,Release PO,Hassie
3020,normal,Post GR,Velda
3020,normal,Post IR,Brian
3020,normal,Pay,Lannie
3021,anomaly,Create SC,Jamika
3021,anomaly,Purchase SC,Paul
3021,anomaly,Approve SC,Hugo
3021,anomaly,Random activity 12,Random user 54
3021,anomaly,Create PO,Ronald
3021,anomaly,Release PO,Hassie
3021,anomaly,Post GR,Velda
3021,anomaly,Post IR,Brian
3021,anomaly,Pay,Lannie
3022,anomaly,Create SC,Jamika
3022,anomaly,Purchase SC,Shandi
3022,anomaly,Approve SC,Hugo
3022,anomaly,Create PO,Ronald
3022,anomaly,Release PO,Evelin
3022,anomaly,Post GR,Issac
3022,anomaly,Post IR,Alyce
3022,anomaly,Pay,Alyce
3023,anomaly,Create PR,Sonia
3023,anomaly,Create PO,Keven
3023,anomaly,Approve PO 1,Chan
3023,anomaly,Release PO,Hassie
3023,anomaly,Post GR,Velda
3023,anomaly,Post IR,Brian
3023,anomaly,Pay,Lannie
3024,anomaly,Create SC,Jamika
3024,anomaly,Purchase SC,Paul
3024,anomaly,Approve SC,Hugo
3024,anomaly,Create PO,Ronald
3024,anomaly,Release PO,Deloras
3024,anomaly,Approve SC,Hugo
3024,anomaly,Create PO,Ronald
3024,anomaly,Release PO,Deloras
3024,anomaly,Post GR,Micheline
3024,anomaly,Post IR,Rossana
3024,anomaly,Pay,Lannie
3025,normal,Create SC,Jamika
3025,normal,Purchase SC,Paul
3025,normal,Approve SC,Hugo
3025,normal,Create PO,Wilton
3025,normal,Approve PO 1,Clayton
3025,normal,Release PO,Deloras
3025,normal,Post GR,Junior
3025,normal,Post IR,Marilyn
3025,normal,Pay,Lannie
3026,normal,Create SC,Jamika
3026,normal,Purchase SC,Shandi
3026,normal,Approve SC,Hugo
3026,normal,Create PO,Keven
3026,normal,Approve PO 1,Doretta
3026,normal,Release PO,Deloras
3026,normal,Post GR,Jack
3026,normal,Post IR,Howard
3026,normal,Pay,Lannie
3027,normal,Create SC,Jamika
3027,normal,Purchase SC,Shandi
3027,normal,Approve SC,Hugo
3027,normal,Create PO,Wilton
3027,normal,Approve PO 1,Chan
3027,normal,Release PO,Hassie
3027,normal,Post GR,Velda
3027,normal,Post IR,Brian
3027,normal,Pay,Lannie
3028,normal,Create SC,Jamika
3028,normal,Purchase SC,Paul
3028,normal,Approve SC,Hugo
3028,normal,Create PO,Wilton
3028,normal,Approve PO 1,Doretta
3028,normal,Release PO,Hassie
3028,normal,Post GR,Velda
3028,normal,Post IR,Brian
3028,normal,Pay,Lannie
3029,normal,Create SC,Jamika
3029,normal,Purchase SC,Paul
3029,normal,Approve SC,Hugo
3029,normal,Create PO,Wilton
3029,normal,Approve PO 1,Doretta
3029,normal,Release PO,Grayce
3029,normal,Post GR,Deloras
3029,normal,Post IR,Howard
3029,normal,Pay,Lannie
3030,normal,Create SC,Jamika
3030,normal,Purchase SC,Shandi
3030,normal,Approve SC,Hugo
3030,normal,Create PO,Wilton
3030,normal,Approve PO 1,Alpha
3030,normal,Approve PO 2,Ryan
3030,normal,Approve PO 3,Alyce
3030,normal,Release PO,Lannie
3030,normal,Post GR,Jack
3030,normal,Post IR,Howard
3030,normal,Pay,Lannie
3031,normal,Create SC,Jamika
3031,normal,Purchase SC,Shandi
3031,normal,Approve SC,Hugo
3031,normal,Create PO,Ronald
3031,normal,Release PO,Hassie
3031,normal,Post GR,Velda
3031,normal,Post IR,Brian
3031,normal,Pay,Lannie
3032,normal,Create PR,Lisa
3032,normal,Release PR,Evelin
3032,normal,Create PO,Wilton
3032,normal,Approve PO 1,Roseanne
3032,normal,Release PO,Hassie
3032,normal,Post GR,Velda
3032,normal,Post IR,Brian
3032,normal,Pay,Lannie
3033,normal,Create SC,Jamika
3033,normal,Purchase SC,Paul
3033,normal,Approve SC,Hugo
3033,normal,Create PO,Ronald
3033,normal,Release PO,Hassie
3033,normal,Post GR,Velda
3033,normal,Post IR,Brian
3033,normal,Pay,Lannie
3034,normal,Create SC,Jamika
3034,normal,Purchase SC,Paul
3034,normal,Approve SC,Hugo
3034,normal,Create PO,Keven
3034,normal,Approve PO 1,Issac
3034,normal,Approve PO 2,Roseanne
3034,normal,Release PO,Deloras
3034,normal,Post GR,Sherell
3034,normal,Post IR,Alyce
3034,normal,Pay,Lannie
3035,anomaly,Create SC,Jamika
3035,anomaly,Purchase SC,Paul
3035,anomaly,Approve SC,Hugo
3035,anomaly,Create PO,Ronald
3035,anomaly,Release PO,Deloras
3035,anomaly,Post GR,Sherell
3035,anomaly,Post IR,Alyce
3035,anomaly,Pay,Lannie
3035,anomaly,Create PO,Ronald
3035,anomaly,Release PO,Deloras
3036,normal,Create SC,Jamika
3036,normal,Purchase SC,Paul
3036,normal,Approve SC,Hugo
3036,normal,Create PO,Ronald
3036,normal,Release PO,Hassie
3036,normal,Post GR,Velda
3036,normal,Post IR,Brian
3036,normal,Pay,Lannie
3037,anomaly,Create SC,Jamika
3037,anomaly,Purchase SC,Emily
3037,anomaly,Approve SC,Hugo
3037,anomaly,Create PO,Wilton
3037,anomaly,Approve PO 1,Issac
3037,anomaly,Approve PO 2,Ryan
3037,anomaly,Approve PO 3,Sherell
3037,anomaly,Release PO,Hassie
3037,anomaly,Post GR,Velda
3037,anomaly,Post IR,Brian
3037,anomaly,Pay,Lannie
3038,normal,Create PR,Lisa
3038,normal,Release PR,Evelin
3038,normal,Create PO,Ronald
3038,normal,Release PO,Deloras
3038,normal,Post GR,Sherell
3038,normal,Post IR,Alyce
3038,normal,Pay,Lannie
3039,normal,Create SC,Jamika
3039,normal,Purchase SC,Paul
3039,normal,Approve SC,Hugo
3039,normal,Create PO,Wilton
3039,normal,Approve PO 1,Doretta
3039,normal,Release PO,Hassie
3039,normal,Post GR,Velda
3039,normal,Post IR,Brian
3039,normal,Pay,Lannie
3040,normal,Create SC,Jamika
3040,normal,Purchase SC,Paul
3040,normal,Approve SC,Hugo
3040,normal,Create PO,Ronald
3040,normal,Release PO,Hassie
3040,normal,Post GR,Velda
3040,normal,Post IR,Rossana
3040,normal,Pay,Lannie
3041,normal,Create SC,Jamika
3041,normal,Purchase SC,Shandi
3041,normal,Approve SC,Hugo
3041,normal,Create PO,Ronald
3041,normal,Release PO,Deloras
3041,normal,Post GR,Issac
3041,normal,Post IR,Alyce
3041,normal,Pay,Lannie
3042,normal,Create SC,Jamika
3042,normal,Purchase SC,Paul
3042,normal,Approve SC,Hugo
3042,normal,Create PO,Ronald
3042,normal,Release PO,Tiffiny
3042,normal,Post GR,Lisa
3042,normal,Post IR,Johnny
3042,normal,Pay,Lannie
3043,normal,Create PR,Lisa
3043,normal,Release PR,Wilton
3043,normal,Create PO,Wilton
3043,normal,Approve PO 1,Chan
3043,normal,Release PO,Deloras
3043,normal,Post GR,Lisa
3043,normal,Post IR,Marilyn
3043,normal,Pay,Lannie
3044,normal,Create SC,Jamika
3044,normal,Purchase SC,Shandi
3044,normal,Approve SC,Hugo
3044,normal,Create PO,Ronald
3044,normal,Release PO,Hassie
3044,normal,Post GR,Velda
3044,normal,Post IR,Rossana
3044,normal,Pay,Lannie
3045,normal,Create SC,Jamika
3045,normal,Purchase SC,Paul
3045,normal,Approve SC,Hugo
3045,normal,Create PO,Ronald
3045,normal,Release PO,Deloras
3045,normal,Post GR,Jin
3045,normal,Post IR,Howard
3045,normal,Pay,Lannie
3046,normal,Create SC,Jamika
3046,normal,Purchase SC,Shandi
3046,normal,Approve SC,Hugo
3046,normal,Create PO,Wilton
3046,normal,Approve PO 1,Chan
3046,normal,Release PO,Deloras
3046,normal,Post GR,Jin
3046,normal,Post IR,Howard
3046,normal,Pay,Lannie
3047,normal,Create SC,Jamika
3047,normal,Purchase SC,Shandi
3047,normal,Approve SC,Hugo
3047,normal,Create PO,Wilton
3047,normal,Approve PO 1,Clayton
3047,normal,Release PO,Deloras
3047,normal,Post GR,Deloras
3047,normal,Post IR,Howard
3047,normal,Pay,Lannie
3048,normal,Create SC,Jamika
3048,normal,Purchase SC,Paul
3048,normal,Approve SC,Hugo
3048,normal,Create PO,Ronald
3048,normal,Release PO,Hassie
3048,normal,Post GR,Velda
3048,normal,Post IR,Brian
3048,normal,Pay,Lannie
3049,normal,Create SC,Jamika
3049,normal,Purchase SC,Shandi
3049,normal,Approve SC,Hugo
3049,normal,Create PO,Wilton
3049,normal,Approve PO 1,Clayton
3049,normal,Release PO,Deloras
3049,normal,Post GR,Jack
3049,normal,Post IR,Howard
3049,normal,Pay,Lannie
3050,normal,Create SC,Jamika
3050,normal,Purchase SC,Shandi
3050,normal,Approve SC,Hugo
3050,normal,Create PO,Ronald
3050,normal,Release PO,Deloras
3050,normal,Post GR,Doretta
3050,normal,Post IR,Rossana
3050,normal,Pay,Lannie
3051,anomaly,Create SC,Jamika
3051,anomaly,Purchase SC,Paul
3051,anomaly,Approve SC,Hugo
3051,anomaly,Create PO,Wilton
3051,anomaly,Approve PO 1,Alpha
3051,anomaly,Approve PO 2,Howard
3051,anomaly,Approve PO 3,Sherell
3051,anomaly,Release PO,Deloras
3051,anomaly,Random activity 2,Random user 4
3051,anomaly,Post GR,Doretta
3051,anomaly,Post IR,Brian
3051,anomaly,Pay,Lannie
3052,normal,Create SC,Jamika
3052,normal,Purchase SC,Paul
3052,normal,Approve SC,Hugo
3052,normal,Create PO,Ronald
3052,normal,Release PO,Tiffiny
3052,normal,Post GR,Doretta
3052,normal,Post IR,Brian
3052,normal,Pay,Lannie
3053,normal,Create SC,Jamika
3053,normal,Purchase SC,Shandi
3053,normal,Approve SC,Hugo
3053,normal,Create PO,Ronald
3053,normal,Release PO,Deloras
3053,normal,Post GR,Issac
3053,normal,Post IR,Alyce
3053,normal,Pay,Lannie
3054,anomaly,Create SC,Jamika
3054,anomaly,Purchase SC,Paul
3054,anomaly,Approve SC,Hugo
3054,anomaly,Create PO,Ronald
3054,anomaly,Release PO,Grayce
3054,anomaly,Post GR,Jin
3054,anomaly,Pay,Lannie
3055,normal,Create SC,Jamika
3055,normal,Purchase SC,Paul
3055,normal,Approve SC,Hugo
3055,normal,Create PO,Wilton
3055,normal,Approve PO 1,Chan
3055,normal,Release PO,Hassie
3055,normal,Post GR,Velda
3055,normal,Post IR,Brian
3055,normal,Pay,Lannie
3056,anomaly,Create SC,Jamika
3056,anomaly,Purchase SC,Shandi
3056,anomaly,Approve SC,Hugo
3056,anomaly,Create PO,Ronald
3056,anomaly,Release PO,Hassie
3056,anomaly,Post GR,Velda
3056,anomaly,Post IR,Brian
3056,anomaly,Release PO,Hassie
3056,anomaly,Post GR,Velda
3056,anomaly,Post IR,Brian
3056,anomaly,Pay,Lannie
3057,anomaly,Create SC,Jamika
3057,anomaly,Purchase SC,Shandi
3057,anomaly,Approve SC,Hugo
3057,anomaly,Create PO,Keven
3057,anomaly,Approve PO 1,Alpha
3057,anomaly,Approve PO 2,Sherell
3057,anomaly,Approve PO 3,Della
3057,anomaly,Post IR,Johnny
3057,anomaly,Pay,Lannie
3058,normal,Create PR,Lisa
3058,normal,Release PR,Wilton
3058,normal,Create PO,Keven
3058,normal,Approve PO 1,Doretta
3058,normal,Release PO,Grayce
3058,normal,Post GR,Jin
3058,normal,Post IR,Howard
3058,normal,Pay,Lannie
3059,anomaly,Post GR,Velda
3059,anomaly,Create SC,Jamika
3059,anomaly,Purchase SC,Paul
3059,anomaly,Approve SC,Hugo
3059,anomaly,Create PO,Ronald
3059,anomaly,Release PO,Hassie
3059,anomaly,Post IR,Rossana
3059,anomaly,Pay,Lannie
3060,anomaly,Create SC,Jamika
3060,anomaly,Purchase SC,Shandi
3060,anomaly,Approve SC,Rossana
3060,anomaly,Create PO,Hannah
3060,anomaly,Release PO,Deloras
3060,anomaly,Post GR,Ryan
3060,anomaly,Post IR,Josef
3060,anomaly,Pay,Lannie
3061,normal,Create SC,Jamika
3061,normal,Purchase SC,Paul
3061,normal,Approve SC,Hugo
3061,normal,Create PO,Wilton
3061,normal,Approve PO 1,Chan
3061,normal,Release PO,Hassie
3061,normal,Post GR,Velda
3061,normal,Post IR,Brian
3061,normal,Pay,Lannie
3062,normal,Create SC,Jamika
3062,normal,Purchase SC,Paul
3062,normal,Approve SC,Hugo
3062,normal,Create PO,Keven
3062,normal,Approve PO 1,Alpha
3062,normal,Approve PO 2,Ryan
3062,normal,Approve PO 3,Sherell
3062,normal,Release PO,Deloras
3062,normal,Post GR,Jack
3062,normal,Post IR,Howard
3062,normal,Pay,Lannie
3063,normal,Create SC,Jamika
3063,normal,Purchase SC,Paul
3063,normal,Approve SC,Hugo
3063,normal,Create PO,Keven
3063,normal,Approve PO 1,Clayton
3063,normal,Release PO,Deloras
3063,normal,Post GR,Ryan
3063,normal,Post IR,Alyce
3063,normal,Pay,Lannie
3064,normal,Create SC,Jamika
3064,normal,Purchase SC,Paul
3064,normal,Approve SC,Hugo
3064,normal,Create PO,Wilton
3064,normal,Approve PO 1,Chan
3064,normal,Release PO,Deloras
3064,normal,Post GR,Sherell
3064,normal,Post IR,Alyce
3064,normal,Pay,Lannie
