traceid,label,activity,user
1843,anomaly,Create PO,Grayce
1843,anomaly,Approve PO 1,Jin
1843,anomaly,Approve PO 2,Michaele
1843,anomaly,Approve PO 3,Amanda
1843,anomaly,Post GR,Gema
1843,anomaly,Post IR,Ling
1843,anomaly,Pay,Seth
1844,normal,Create SC,Deloras
1844,normal,Purchase SC,Amanda
1844,normal,Approve SC,Earl
1844,normal,Create PO,Grayce
1844,normal,Approve PO 1,Jin
1844,normal,Approve PO 2,Seth
1844,normal,Approve PO 3,Amanda
1844,normal,Release PO,Doretta
1844,normal,Post GR,Gema
1844,normal,Post IR,Ronald
1844,normal,Pay,Seth
1845,normal,Create SC,Deloras
1845,normal,Purchase SC,Amanda
1845,normal,Approve SC,Earl
1845,normal,Create PO,Maryellen
1845,normal,Release PO,Hannah
1845,normal,Post GR,Gema
1845,normal,Post IR,Ronald
1845,normal,Pay,Seth
1846,normal,Create PR,Charles
1846,normal,Release PR,Iluminada
1846,normal,Create PO,Lucy
1846,normal,Release PO,Hannah
1846,normal,Post GR,Sharee
1846,normal,Post IR,Hassie
1846,normal,Pay,Pam
1847,normal,Create SC,Deloras
1847,normal,Purchase SC,Amanda
1847,normal,Approve SC,Earl
1847,normal,Create PO,Ryan
1847,normal,Release PO,Hannah
1847,normal,Post GR,Gema
1847,normal,Post IR,Ling
1847,normal,Pay,Seth
1848,normal,Create SC,Deloras
1848,normal,Purchase SC,Amanda
1848,normal,Approve SC,Earl
1848,normal,Create PO,Ryan
1848,normal,Release PO,Doretta
1848,normal,Post GR,Clayton
1848,normal,Post IR,Ling
1848,normal,Pay,Seth
1849,anomaly,Create SC,Deloras
1849,anomaly,Purchase SC,Amanda
1849,anomaly,Approve SC,Earl
1849,anomaly,Create PO,Maryellen
1849,anomaly,Release PO,Hannah
1849,anomaly,Post GR,Sharee
1849,anomaly,Create PO,Maryellen
1849,anomaly,Release PO,Hannah
1849,anomaly,Post GR,Sharee
1849,anomaly,Post IR,Sigrid
1849,anomaly,Pay,Seth
1850,anomaly,Create PR,Charles
1850,anomaly,Release PR,Johnny
1850,anomaly,Create PO,Chan
1850,anomaly,Approve PO 1,Jin
1850,anomaly,Approve PO 2,Johnny
1850,anomaly,Approve PO 3,Rossana
1850,anomaly,Post GR,Sharee
1850,anomaly,Post IR,Gema
1850,anomaly,Pay,Howard
1851,normal,Create SC,Deloras
1851,normal,Purchase SC,Amanda
1851,normal,Approve SC,Earl
1851,normal,Create PO,Ryan
1851,normal,Release PO,Hannah
1851,normal,Post GR,Gema
1851,normal,Post IR,Ling
1851,normal,Pay,Seth
1852,normal,Create SC,Deloras
1852,normal,Purchase SC,Amanda
1852,normal,Approve SC,Earl
1852,normal,Create PO,Ryan
1852,normal,Release PO,Doretta
1852,normal,Post GR,Gema
1852,normal,Post IR,Ling
1852,normal,Pay,Seth
1853,anomaly,Create SC,Deloras
1853,anomaly,Purchase SC,Amanda
1853,anomaly,Create PO,Ryan
1853,anomaly,Release PO,Hannah
1853,anomaly,Post GR,Gema
1853,anomaly,Post IR,Ling
1853,anomaly,Pay,Seth
1854,normal,Create PR,Charles
1854,normal,Release PR,Jin
1854,normal,Create PO,Lucy
1854,normal,Release PO,Doretta
1854,normal,Post GR,Gema
1854,normal,Post IR,Ling
1854,normal,Pay,Seth
1855,normal,Create SC,Jamika
1855,normal,Purchase SC,Amanda
1855,normal,Approve SC,Earl
1855,normal,Create PO,Grayce
1855,normal,Approve PO 1,Grayce
1855,normal,Release PO,Hannah
1855,normal,Post GR,Clayton
1855,normal,Post IR,Amanda
1855,normal,Pay,Seth
1856,normal,Create SC,Deloras
1856,normal,Purchase SC,Amanda
1856,normal,Approve SC,Earl
1856,normal,Create PO,Ryan
1856,normal,Release PO,Hannah
1856,normal,Post GR,Sharee
1856,normal,Post IR,Hassie
1856,normal,Pay,Gema
1857,anomaly,Create SC,Deloras
1857,anomaly,Post GR,Gema
1857,anomaly,Post IR,Amanda
1857,anomaly,Purchase SC,Amanda
1857,anomaly,Approve SC,Earl
1857,anomaly,Create PO,Grayce
1857,anomaly,Approve PO 1,Grayce
1857,anomaly,Release PO,Doretta
1857,anomaly,Pay,Seth
1858,normal,Create SC,Jamika
1858,normal,Purchase SC,Amanda
1858,normal,Approve SC,Earl
1858,normal,Create PO,Ryan
1858,normal,Release PO,Hannah
1858,normal,Post GR,Clayton
1858,normal,Post IR,Ling
1858,normal,Pay,Seth
1859,normal,Create SC,Deloras
1859,normal,Purchase SC,Amanda
1859,normal,Approve SC,Earl
1859,normal,Create PO,Ryan
1859,normal,Release PO,Hannah
1859,normal,Post GR,Sharee
1859,normal,Post IR,Deloras
1859,normal,Pay,Seth
1860,normal,Create SC,Jamika
1860,normal,Purchase SC,Amanda
1860,normal,Approve SC,Earl
1860,normal,Create PO,Chan
1860,normal,Release PO,Hannah
1860,normal,Post GR,Gema
1860,normal,Post IR,Sharee
1860,normal,Pay,Sandra
1861,normal,Create PR,Charles
1861,normal,Release PR,Jin
1861,normal,Create PO,Chan
1861,normal,Approve PO 1,Jin
1861,normal,Approve PO 2,Johnny
1861,normal,Approve PO 3,Rossana
1861,normal,Release PO,Doretta
1861,normal,Post GR,Clayton
1861,normal,Post IR,Ronald
1861,normal,Pay,Seth
1862,normal,Create SC,Deloras
1862,normal,Purchase SC,Amanda
1862,normal,Approve SC,Earl
1862,normal,Create PO,Ryan
1862,normal,Release PO,Doretta
1862,normal,Post GR,Gema
1862,normal,Post IR,Ling
1862,normal,Pay,Seth
1863,anomaly,Release PO,Hannah
1863,anomaly,Create SC,Jamika
1863,anomaly,Purchase SC,Amanda
1863,anomaly,Approve SC,Earl
1863,anomaly,Create PO,Ryan
1863,anomaly,Post GR,Gema
1863,anomaly,Post IR,Sharee
1863,anomaly,Pay,Jin
1864,normal,Create SC,Deloras
1864,normal,Purchase SC,Amanda
1864,normal,Approve SC,Earl
1864,normal,Create PO,Maryellen
1864,normal,Release PO,Hannah
1864,normal,Post GR,Sharee
1864,normal,Post IR,Sigrid
1864,normal,Pay,Seth
1865,anomaly,Create SC,Deloras
1865,anomaly,Purchase SC,Amanda
1865,anomaly,Release PO,Hannah
1865,anomaly,Post GR,Gema
1865,anomaly,Post IR,Amanda
1865,anomaly,Pay,Seth
1866,normal,Create PR,Lannie
1866,normal,Release PR,Jin
1866,normal,Create PO,Lucy
1866,normal,Release PO,Hannah
1866,normal,Post GR,Gema
1866,normal,Post IR,Ling
1866,normal,Pay,Seth
1867,normal,Create SC,Deloras
1867,normal,Purchase SC,Amanda
1867,normal,Approve SC,Earl
1867,normal,Create PO,Grayce
1867,normal,Approve PO 1,Jin
1867,normal,Approve PO 2,Michaele
1867,normal,Approve PO 3,Rossana
1867,normal,Release PO,Hannah
1867,normal,Post GR,Sharee
1867,normal,Post IR,Sherlene
1867,normal,Pay,Seth
1868,normal,Create PR,Charles
1868,normal,Release PR,Jin
1868,normal,Create PO,Lucy
1868,normal,Release PO,Doretta
1868,normal,Post GR,Sharee
1868,normal,Post IR,Sherlene
1868,normal,Pay,Seth
1869,anomaly,Create SC,Jamika
1869,anomaly,Purchase SC,Amanda
1869,anomaly,Release PO,Hannah
1869,anomaly,Approve SC,Earl
1869,anomaly,Create PO,Chan
1869,anomaly,Post GR,Gema
1869,anomaly,Post IR,Ling
1869,anomaly,Pay,Seth
1870,normal,Create SC,Jamika
1870,normal,Purchase SC,Amanda
1870,normal,Approve SC,Earl
1870,normal,Create PO,Grayce
1870,normal,Approve PO 1,Joe
1870,normal,Release PO,Hannah
1870,normal,Post GR,Clayton
1870,normal,Post IR,Amanda
1870,normal,Pay,Seth
1871,normal,Create SC,Deloras
1871,normal,Purchase SC,Amanda
1871,normal,Approve SC,Earl
1871,normal,Create PO,Maryellen
1871,normal,Release PO,Hannah
1871,normal,Post GR,Gema
1871,normal,Post IR,Ling
1871,normal,Pay,Seth
1872,normal,Create SC,Deloras
1872,normal,Purchase SC,Amanda
1872,normal,Approve SC,Earl
1872,normal,Create PO,Micheline
1872,normal,Release PO,Hannah
1872,normal,Post GR,Gema
1872,normal,Post IR,Ronald
1872,normal,Pay,Seth
1873,normal,Create SC,Deloras
1873,normal,Purchase SC,Amanda
1873,normal,Approve SC,Earl
1873,normal,Create PO,Chan
1873,normal,Release PO,Hannah
1873,normal,Post GR,Clayton
1873,normal,Post IR,Ronald
1873,normal,Pay,Seth
1874,normal,Create SC,Jamika
1874,normal,Purchase SC,Amanda
1874,normal,Approve SC,Earl
1874,normal,Create PO,Ryan
1874,normal,Release PO,Hannah
1874,normal,Post GR,Gema
1874,normal,Post IR,Ronald
1874,normal,Pay,Seth
1875,anomaly,Create SC,Deloras
1875,anomaly,Approve SC,Earl
1875,anomaly,Purchase SC,Amanda
1875,anomaly,Create PO,Maryellen
1875,anomaly,Release PO,Hannah
1875,anomaly,Post GR,Sharee
1875,anomaly,Post IR,Sigrid
1875,anomaly,Pay,Seth
1876,normal,Create SC,Deloras
1876,normal,Purchase SC,Amanda
1876,normal,Approve SC,Earl
1876,normal,Create PO,Ryan
1876,normal,Release PO,Hannah
1876,normal,Post GR,Gema
1876,normal,Post IR,Ling
1876,normal,Pay,Seth
1877,normal,Create SC,Deloras
1877,normal,Purchase SC,Amanda
1877,normal,Approve SC,Earl
1877,normal,Create PO,Grayce
1877,normal,Approve PO 1,Jin
1877,normal,Approve PO 2,Hoyt
1877,normal,Release PO,Brant
1877,normal,Post GR,Gema
1877,normal,Post IR,Ronald
1877,normal,Pay,Seth
1878,normal,Create SC,Deloras
1878,normal,Purchase SC,Amanda
1878,normal,Approve SC,Earl
1878,normal,Create PO,Maryellen
1878,normal,Release PO,Hannah
1878,normal,Post GR,Sharee
1878,normal,Post IR,Deloras
1878,normal,Pay,Seth
1879,anomaly,Create PR,Charles
1879,anomaly,Approve PO 1,Jin
1879,anomaly,Approve PO 2,Michaele
1879,anomaly,Approve PO 3,Rossana
1879,anomaly,Release PO,Hannah
1879,anomaly,Release PR,Iluminada
1879,anomaly,Create PO,Chan
1879,anomaly,Post GR,Clayton
1879,anomaly,Post IR,Amanda
1879,anomaly,Pay,Seth
1880,normal,Create SC,Deloras
1880,normal,Purchase SC,Amanda
1880,normal,Approve SC,Earl
1880,normal,Create PO,Sherell
1880,normal,Release PO,Hannah
1880,normal,Post GR,Sharee
1880,normal,Post IR,Hassie
1880,normal,Pay,Pam
1881,normal,Create SC,Deloras
1881,normal,Purchase SC,Amanda
1881,normal,Approve SC,Earl
1881,normal,Create PO,Chan
1881,normal,Release PO,Doretta
1881,normal,Post GR,Gema
1881,normal,Post IR,Ling
1881,normal,Pay,Seth
1882,anomaly,Create SC,Deloras
1882,anomaly,Purchase SC,Amanda
1882,anomaly,Approve SC,Earl
1882,anomaly,Create PO,Ryan
1882,anomaly,Release PO,Hannah
1882,anomaly,Post GR,Gema
1882,anomaly,Post IR,Ling
1882,anomaly,Approve SC,Earl
1882,anomaly,Create PO,Ryan
1882,anomaly,Pay,Seth
1883,anomaly,Create SC,Deloras
1883,anomaly,Create PO,Grayce
1883,anomaly,Approve PO 1,Seth
1883,anomaly,Purchase SC,Amanda
1883,anomaly,Approve SC,Earl
1883,anomaly,Approve PO 2,Brant
1883,anomaly,Release PO,Doretta
1883,anomaly,Post GR,Gema
1883,anomaly,Post IR,Ling
1883,anomaly,Pay,Seth
1884,anomaly,Create SC,Deloras
1884,anomaly,Release PO,Hannah
1884,anomaly,Purchase SC,Amanda
1884,anomaly,Approve SC,Earl
1884,anomaly,Create PO,Ryan
1884,anomaly,Post GR,Gema
1884,anomaly,Post IR,Ronald
1884,anomaly,Pay,Seth
1885,anomaly,Create SC,Deloras
1885,anomaly,Purchase SC,Amanda
1885,anomaly,Approve SC,Earl
1885,anomaly,Create PO,Grayce
1885,anomaly,Approve PO 1,Alyce
1885,anomaly,Release PO,Brian
1885,anomaly,Post IR,Ling
1885,anomaly,Pay,Seth
1886,normal,Create SC,Deloras
1886,normal,Purchase SC,Amanda
1886,normal,Approve SC,Earl
1886,normal,Create PO,Maryellen
1886,normal,Release PO,Hannah
1886,normal,Post GR,Sharee
1886,normal,Post IR,Sigrid
1886,normal,Pay,Seth
1887,normal,Create SC,Deloras
1887,normal,Purchase SC,Amanda
1887,normal,Approve SC,Earl
1887,normal,Create PO,Chan
1887,normal,Release PO,Hannah
1887,normal,Post GR,Gema
1887,normal,Post IR,Ronald
1887,normal,Pay,Seth
1888,normal,Create SC,Deloras
1888,normal,Purchase SC,Amanda
1888,normal,Approve SC,Earl
1888,normal,Create PO,Ryan
1888,normal,Release PO,Hannah
1888,normal,Post GR,Gema
1888,normal,Post IR,Ronald
1888,normal,Pay,Seth
1889,normal,Create SC,Jamika
1889,normal,Purchase SC,Amanda
1889,normal,Approve SC,Earl
1889,normal,Create PO,Grayce
1889,normal,Approve PO 1,Grayce
1889,normal,Release PO,Hannah
1889,normal,Post GR,Gema
1889,normal,Post IR,Sharee
1889,normal,Pay,Sherlene
1890,normal,Create SC,Deloras
1890,normal,Purchase SC,Amanda
1890,normal,Approve SC,Earl
1890,normal,Create PO,Maryellen
1890,normal,Release PO,Hannah
1890,normal,Post GR,Sharee
1890,normal,Post IR,Lannie
1890,normal,Pay,Howard
1891,normal,Create SC,Deloras
1891,normal,Purchase SC,Amanda
1891,normal,Approve SC,Earl
1891,normal,Create PO,Sherell
1891,normal,Release PO,Hannah
1891,normal,Post GR,Gema
1891,normal,Post IR,Ling
1891,normal,Pay,Seth
1892,anomaly,Create SC,Jamika
1892,anomaly,Create PO,Grayce
1892,anomaly,Approve PO 1,Lourdes
1892,anomaly,Release PO,Brant
1892,anomaly,Post GR,Gema
1892,anomaly,Purchase SC,Amanda
1892,anomaly,Approve SC,Earl
1892,anomaly,Post IR,Ronald
1892,anomaly,Pay,Seth
1893,anomaly,Create SC,Deloras
1893,anomaly,Purchase SC,Amanda
1893,anomaly,Release PO,Doretta
1893,anomaly,Post GR,Gema
1893,anomaly,Post IR,Ling
1893,anomaly,Pay,Seth
1894,normal,Create SC,Deloras
1894,normal,Purchase SC,Amanda
1894,normal,Approve SC,Earl
1894,normal,Create PO,Ryan
1894,normal,Release PO,Hannah
1894,normal,Post GR,Gema
1894,normal,Post IR,Ronald
1894,normal,Pay,Seth
1895,anomaly,Create SC,Deloras
1895,anomaly,Purchase SC,Amanda
1895,anomaly,Approve SC,Earl
1895,anomaly,Create PO,Ryan
1895,anomaly,Release PO,Hannah
1895,anomaly,Post GR,Gema
1895,anomaly,Post IR,Ronald
1895,anomaly,Create SC,Deloras
1895,anomaly,Purchase SC,Amanda
1895,anomaly,Pay,Seth
1896,anomaly,Random activity 7,Random user 7
1896,anomaly,Create SC,Deloras
1896,anomaly,Purchase SC,Amanda
1896,anomaly,Approve SC,Earl
1896,anomaly,Create PO,Maryellen
1896,anomaly,Random activity 2,Random user 1
1896,anomaly,Release PO,Doretta
1896,anomaly,Post GR,Gema
1896,anomaly,Post IR,Ronald
1896,anomaly,Pay,Seth
1897,normal,Create SC,Deloras
1897,normal,Purchase SC,Amanda
1897,normal,Approve SC,Earl
1897,normal,Create PO,Grayce
1897,normal,Approve PO 1,Lourdes
1897,normal,Release PO,Evelin
1897,normal,Post GR,Roseanne
1897,normal,Post IR,Ling
1897,normal,Pay,Seth
1898,normal,Create SC,Deloras
1898,normal,Purchase SC,Amanda
1898,normal,Approve SC,Earl
1898,normal,Create PO,Grayce
1898,normal,Approve PO 1,Lourdes
1898,normal,Release PO,Paul
1898,normal,Post GR,Clayton
1898,normal,Post IR,Amanda
1898,normal,Pay,Seth
1899,normal,Create SC,Deloras
1899,normal,Purchase SC,Amanda
1899,normal,Approve SC,Earl
1899,normal,Create PO,Grayce
1899,normal,Approve PO 1,Anna
1899,normal,Release PO,Evelin
1899,normal,Post GR,Roseanne
1899,normal,Post IR,Ling
1899,normal,Pay,Seth
1900,normal,Create SC,Deloras
1900,normal,Purchase SC,Amanda
1900,normal,Approve SC,Earl
1900,normal,Create PO,Chan
1900,normal,Release PO,Doretta
1900,normal,Post GR,Sharee
1900,normal,Post IR,Gema
1900,normal,Pay,Howard
1901,normal,Create SC,Deloras
1901,normal,Purchase SC,Amanda
1901,normal,Approve SC,Earl
1901,normal,Create PO,Sherell
1901,normal,Release PO,Doretta
1901,normal,Post GR,Gema
1901,normal,Post IR,Ronald
1901,normal,Pay,Seth
1902,anomaly,Create SC,Deloras
1902,anomaly,Purchase SC,Amanda
1902,anomaly,Approve SC,Earl
1902,anomaly,Create PO,Ryan
1902,anomaly,Release PO,Hannah
1902,anomaly,Post GR,Sharee
1902,anomaly,Post IR,Hassie
1902,anomaly,Pay,Pam
1903,normal,Create SC,Deloras
1903,normal,Purchase SC,Amanda
1903,normal,Approve SC,Earl
1903,normal,Create PO,Maryellen
1903,normal,Release PO,Hannah
1903,normal,Post GR,Clayton
1903,normal,Post IR,Ronald
1903,normal,Pay,Seth
1904,normal,Create SC,Jamika
1904,normal,Purchase SC,Amanda
1904,normal,Approve SC,Earl
1904,normal,Create PO,Chan
1904,normal,Release PO,Hannah
1904,normal,Post GR,Gema
1904,normal,Post IR,Ronald
1904,normal,Pay,Seth
1905,normal,Create SC,Deloras
1905,normal,Purchase SC,Amanda
1905,normal,Approve SC,Earl
1905,normal,Create PO,Maryellen
1905,normal,Release PO,Hannah
1905,normal,Post GR,Gema
1905,normal,Post IR,Amanda
1905,normal,Pay,Seth
1906,normal,Create SC,Deloras
1906,normal,Purchase SC,Amanda
1906,normal,Approve SC,Earl
1906,normal,Create PO,Ryan
1906,normal,Release PO,Hannah
1906,normal,Post GR,Clayton
1906,normal,Post IR,Amanda
1906,normal,Pay,Seth
1907,anomaly,Create SC,Deloras
1907,anomaly,Purchase SC,Amanda
1907,anomaly,Approve SC,Earl
1907,anomaly,Create PO,Grayce
1907,anomaly,Approve PO 2,Michaele
1907,anomaly,Approve PO 3,Rossana
1907,anomaly,Release PO,Hannah
1907,anomaly,Post GR,Sharee
1907,anomaly,Post IR,Lannie
1907,anomaly,Pay,Howard
1908,anomaly,Create SC,Deloras
1908,anomaly,Purchase SC,Amanda
1908,anomaly,Approve SC,Earl
1908,anomaly,Create PO,Grayce
1908,anomaly,Approve PO 1,Alyce
1908,anomaly,Release PO,Lourdes
1908,anomaly,Post GR,Roseanne
1908,anomaly,Post IR,Ling
1908,anomaly,Post GR,Roseanne
1908,anomaly,Post IR,Ling
1908,anomaly,Pay,Seth
1909,normal,Create SC,Jamika
1909,normal,Purchase SC,Amanda
1909,normal,Approve SC,Earl
1909,normal,Create PO,Ryan
1909,normal,Release PO,Hannah
1909,normal,Post GR,Clayton
1909,normal,Post IR,Ronald
1909,normal,Pay,Seth
1910,normal,Create SC,Jamika
1910,normal,Purchase SC,Amanda
1910,normal,Approve SC,Earl
1910,normal,Create PO,Ryan
1910,normal,Release PO,Hannah
1910,normal,Post GR,Gema
1910,normal,Post IR,Amanda
1910,normal,Pay,Seth
1911,anomaly,Create SC,Deloras
1911,anomaly,Purchase SC,Amanda
1911,anomaly,Approve SC,Earl
1911,anomaly,Create PO,Ryan
1911,anomaly,Release PO,Hannah
1911,anomaly,Post IR,Ronald
1911,anomaly,Post GR,Gema
1911,anomaly,Pay,Seth
1912,normal,Create SC,Deloras
1912,normal,Purchase SC,Amanda
1912,normal,Approve SC,Earl
1912,normal,Create PO,Grayce
1912,normal,Approve PO 1,Jin
1912,normal,Approve PO 2,Michaele
1912,normal,Approve PO 3,Amanda
1912,normal,Release PO,Hannah
1912,normal,Post GR,Clayton
1912,normal,Post IR,Ling
1912,normal,Pay,Seth
1913,anomaly,Create SC,Deloras
1913,anomaly,Purchase SC,Amanda
1913,anomaly,Approve SC,Earl
1913,anomaly,Create PO,Ryan
1913,anomaly,Release PO,Hannah
1913,anomaly,Pay,Seth
1914,normal,Create SC,Jamika
1914,normal,Purchase SC,Amanda
1914,normal,Approve SC,Earl
1914,normal,Create PO,Ryan
1914,normal,Release PO,Hannah
1914,normal,Post GR,Clayton
1914,normal,Post IR,Ronald
1914,normal,Pay,Seth
1915,normal,Create SC,Deloras
1915,normal,Purchase SC,Amanda
1915,normal,Approve SC,Earl
1915,normal,Create PO,Chan
1915,normal,Release PO,Hannah
1915,normal,Post GR,Sharee
1915,normal,Post IR,Deloras
1915,normal,Pay,Seth
1916,anomaly,Create SC,Deloras
1916,anomaly,Purchase SC,Amanda
1916,anomaly,Approve SC,Earl
1916,anomaly,Create PO,Maryellen
1916,anomaly,Release PO,Hannah
1916,anomaly,Post GR,Gema
1916,anomaly,Post IR,Ronald
1916,anomaly,Pay,Seth
1917,normal,Create SC,Deloras
1917,normal,Purchase SC,Amanda
1917,normal,Approve SC,Earl
1917,normal,Create PO,Ryan
1917,normal,Release PO,Hannah
1917,normal,Post GR,Sharee
1917,normal,Post IR,Hassie
1917,normal,Pay,Pam
1918,normal,Create PR,Charles
1918,normal,Release PR,Jin
1918,normal,Create PO,Lucy
1918,normal,Release PO,Hannah
1918,normal,Post GR,Clayton
1918,normal,Post IR,Amanda
1918,normal,Pay,Seth
1919,normal,Create SC,Deloras
1919,normal,Purchase SC,Amanda
1919,normal,Approve SC,Earl
1919,normal,Create PO,Chan
1919,normal,Release PO,Hannah
1919,normal,Post GR,Sharee
1919,normal,Post IR,Gema
1919,normal,Pay,Elisha
1920,anomaly,Create SC,Jamika
1920,anomaly,Purchase SC,Amanda
1920,anomaly,Random activity 7,Random user 65
1920,anomaly,Approve SC,Earl
1920,anomaly,Create PO,Grayce
1920,anomaly,Approve PO 1,Grayce
1920,anomaly,Release PO,Doretta
1920,anomaly,Random activity 5,Random user 47
1920,anomaly,Post GR,Sharee
1920,anomaly,Post IR,Lannie
1920,anomaly,Pay,Howard
1921,anomaly,Create SC,Jamika
1921,anomaly,Purchase SC,Amanda
1921,anomaly,Approve SC,Earl
1921,anomaly,Create PO,Grayce
1921,anomaly,Approve PO 1,Alyce
1921,anomaly,Release PO,Brant
1921,anomaly,Post GR,Gema
1921,anomaly,Post IR,Ronald
1921,anomaly,Pay,Seth
1922,normal,Create SC,Deloras
1922,normal,Purchase SC,Amanda
1922,normal,Approve SC,Earl
1922,normal,Create PO,Ryan
1922,normal,Release PO,Hannah
1922,normal,Post GR,Clayton
1922,normal,Post IR,Ronald
1922,normal,Pay,Seth
1923,normal,Create SC,Deloras
1923,normal,Purchase SC,Amanda
1923,normal,Approve SC,Earl
1923,normal,Create PO,Maryellen
1923,normal,Release PO,Hannah
1923,normal,Post GR,Gema
1923,normal,Post IR,Ling
1923,normal,Pay,Seth
1924,anomaly,Create SC,Deloras
1924,anomaly,Purchase SC,Amanda
1924,anomaly,Approve SC,Earl
1924,anomaly,Create PO,Ryan
1924,anomaly,Release PO,Hannah
1924,anomaly,Post GR,Clayton
1924,anomaly,Post IR,Ling
1924,anomaly,Pay,Seth
1925,normal,Create SC,Jamika
1925,normal,Purchase SC,Amanda
1925,normal,Approve SC,Earl
1925,normal,Create PO,Maryellen
1925,normal,Release PO,Hannah
1925,normal,Post GR,Gema
1925,normal,Post IR,Ronald
1925,normal,Pay,Seth
1926,anomaly,Create SC,Deloras
1926,anomaly,Release PO,Hannah
1926,anomaly,Purchase SC,Amanda
1926,anomaly,Approve SC,Earl
1926,anomaly,Create PO,Ryan
1926,anomaly,Post GR,Gema
1926,anomaly,Post IR,Ling
1926,anomaly,Pay,Seth
1927,normal,Create SC,Jamika
1927,normal,Purchase SC,Amanda
1927,normal,Approve SC,Earl
1927,normal,Create PO,Ryan
1927,normal,Release PO,Hannah
1927,normal,Post GR,Gema
1927,normal,Post IR,Ronald
1927,normal,Pay,Seth
1928,anomaly,Approve SC,Earl
1928,anomaly,Create PO,Maryellen
1928,anomaly,Release PO,Hannah
1928,anomaly,Post GR,Gema
1928,anomaly,Post IR,Ling
1928,anomaly,Pay,Seth
1929,normal,Create SC,Deloras
1929,normal,Purchase SC,Amanda
1929,normal,Approve SC,Earl
1929,normal,Create PO,Ryan
1929,normal,Release PO,Hannah
1929,normal,Post GR,Gema
1929,normal,Post IR,Ronald
1929,normal,Pay,Seth
1930,normal,Create PR,Lannie
1930,normal,Release PR,Jin
1930,normal,Create PO,Lucy
1930,normal,Release PO,Hannah
1930,normal,Post GR,Gema
1930,normal,Post IR,Ronald
1930,normal,Pay,Seth
1931,normal,Create SC,Deloras
1931,normal,Purchase SC,Amanda
1931,normal,Approve SC,Earl
1931,normal,Create PO,Grayce
1931,normal,Approve PO 1,Grayce
1931,normal,Release PO,Hannah
1931,normal,Post GR,Sharee
1931,normal,Post IR,Hassie
1931,normal,Pay,Pam
1932,normal,Create SC,Deloras
1932,normal,Purchase SC,Amanda
1932,normal,Approve SC,Earl
1932,normal,Create PO,Ryan
1932,normal,Release PO,Hannah
1932,normal,Post GR,Sharee
1932,normal,Post IR,Lannie
1932,normal,Pay,Elisha
1933,normal,Create SC,Deloras
1933,normal,Purchase SC,Amanda
1933,normal,Approve SC,Earl
1933,normal,Create PO,Grayce
1933,normal,Approve PO 1,Jin
1933,normal,Approve PO 2,Seth
1933,normal,Approve PO 3,Rossana
1933,normal,Release PO,Hannah
1933,normal,Post GR,Sharee
1933,normal,Post IR,Hassie
1933,normal,Pay,Pam
1934,anomaly,Approve PO 1,Alyce
1934,anomaly,Release PO,Brant
1934,anomaly,Create SC,Jamika
1934,anomaly,Purchase SC,Amanda
1934,anomaly,Approve SC,Earl
1934,anomaly,Create PO,Grayce
1934,anomaly,Post GR,Sharee
1934,anomaly,Post IR,Deloras
1934,anomaly,Pay,Seth
1935,normal,Create SC,Deloras
1935,normal,Purchase SC,Amanda
1935,normal,Approve SC,Earl
1935,normal,Create PO,Ryan
1935,normal,Release PO,Hannah
1935,normal,Post GR,Sharee
1935,normal,Post IR,Sigrid
1935,normal,Pay,Seth
1936,normal,Create SC,Deloras
1936,normal,Purchase SC,Amanda
1936,normal,Approve SC,Earl
1936,normal,Create PO,Ryan
1936,normal,Release PO,Hannah
1936,normal,Post GR,Gema
1936,normal,Post IR,Ronald
1936,normal,Pay,Seth
1937,normal,Create SC,Deloras
1937,normal,Purchase SC,Amanda
1937,normal,Approve SC,Earl
1937,normal,Create PO,Ryan
1937,normal,Release PO,Doretta
1937,normal,Post GR,Sharee
1937,normal,Post IR,Sherlene
1937,normal,Pay,Seth
1938,anomaly,Create PR,Charles
1938,anomaly,Release PR,Jin
1938,anomaly,Create PO,Chan
1938,anomaly,Approve PO 1,Alyce
1938,anomaly,Release PO,Brant
1938,anomaly,Post GR,Gema
1938,anomaly,Post IR,Ronald
1938,anomaly,Pay,Seth
1939,normal,Create SC,Deloras
1939,normal,Purchase SC,Amanda
1939,normal,Approve SC,Earl
1939,normal,Create PO,Grayce
1939,normal,Approve PO 1,Grayce
1939,normal,Release PO,Doretta
1939,normal,Post GR,Sharee
1939,normal,Post IR,Hassie
1939,normal,Pay,Gema
1940,normal,Create SC,Deloras
1940,normal,Purchase SC,Amanda
1940,normal,Approve SC,Earl
1940,normal,Create PO,Grayce
1940,normal,Approve PO 1,Anna
1940,normal,Release PO,Brant
1940,normal,Post GR,Sharee
1940,normal,Post IR,Sherlene
1940,normal,Pay,Seth
1941,normal,Create SC,Jamika
1941,normal,Purchase SC,Amanda
1941,normal,Approve SC,Earl
1941,normal,Create PO,Maryellen
1941,normal,Release PO,Hannah
1941,normal,Post GR,Sharee
1941,normal,Post IR,Hassie
1941,normal,Pay,Gema
1942,anomaly,Create SC,Deloras
1942,anomaly,Random activity 3,Random user 11
1942,anomaly,Purchase SC,Amanda
1942,anomaly,Approve SC,Earl
1942,anomaly,Create PO,Ryan
1942,anomaly,Release PO,Hannah
1942,anomaly,Post GR,Gema
1942,anomaly,Post IR,Ling
1942,anomaly,Pay,Seth
1943,normal,Create SC,Deloras
