traceid,label,activity,user
2605,normal,Post IR,Lucy
2605,normal,Pay,Josef
2606,normal,Create PR,Josef
2606,normal,Release PR,Jack
2606,normal,Create PO,Brian
2606,normal,Release PO,Rossana
2606,normal,Post GR,Hannah
2606,normal,Post IR,Frances
2606,normal,Pay,Keven
2607,anomaly,Post IR,Lucy
2607,anomaly,Create PR,Josef
2607,anomaly,Release PR,Lourdes
2607,anomaly,Create PO,Hannah
2607,anomaly,Release PO,Emily
2607,anomaly,Post GR,Hannah
2607,anomaly,Pay,Josef
2608,normal,Create PR,Josef
2608,normal,Release PR,Lourdes
2608,normal,Create PO,Brian
2608,normal,Release PO,Melany
2608,normal,Post GR,Lisa
2608,normal,Post IR,Carmella
2608,normal,Pay,Jimmy
2609,normal,Create PR,Josef
2609,normal,Release PR,Jack
2609,normal,Create PO,Carmella
2609,normal,Release PO,Steve
2609,normal,Post GR,Evelin
2609,normal,Post IR,Sherlene
2609,normal,Pay,Charles
2610,normal,Create PR,Josef
2610,normal,Release PR,Lourdes
2610,normal,Create PO,Carmella
2610,normal,Release PO,Emily
2610,normal,Post GR,Hannah
2610,normal,Post IR,Sherlene
2610,normal,Pay,Roy
2611,normal,Create PR,Donald
2611,normal,Release PR,Lourdes
2611,normal,Create PO,Carmella
2611,normal,Release PO,Steve
2611,normal,Post GR,Hannah
2611,normal,Post IR,Lucy
2611,normal,Pay,Jimmy
2612,anomaly,Create PR,Josef
2612,anomaly,Release PR,Jack
2612,anomaly,Create PO,Keven
2612,anomaly,Post GR,Jack
2612,anomaly,Post IR,Lucy
2612,anomaly,Pay,Josef
2613,normal,Create PR,Josef
2613,normal,Release PR,Lourdes
2613,normal,Create PO,Brian
2613,normal,Release PO,Rossana
2613,normal,Post GR,Jack
2613,normal,Post IR,Sherlene
2613,normal,Pay,Roy
2614,anomaly,Create PR,Donald
2614,anomaly,Release PR,Lourdes
2614,anomaly,Create PO,Brian
2614,anomaly,Release PO,Rossana
2614,anomaly,Post GR,Jack
2614,anomaly,Pay,Josef
2615,normal,Create PR,Donald
2615,normal,Release PR,Jack
2615,normal,Create PO,Brian
2615,normal,Release PO,Rossana
2615,normal,Post GR,Hannah
2615,normal,Post IR,Lucy
2615,normal,Pay,Josef
2616,normal,Create PR,Josef
2616,normal,Release PR,Jack
2616,normal,Create PO,Keven
2616,normal,Release PO,Melany
2616,normal,Post GR,Evelin
2616,normal,Post IR,Rossie
2616,normal,Pay,Josef
2617,normal,Create PR,Josef
2617,normal,Release PR,Jack
2617,normal,Create PO,Alpha
2617,normal,Approve PO 1,Howard
2617,normal,Release PO,Melany
2617,normal,Post GR,Brant
2617,normal,Post IR,Lucy
2617,normal,Pay,Josef
2618,anomaly,Create PR,Josef
2618,anomaly,Release PR,Lourdes
2618,anomaly,Random activity 7,Random user 37
2618,anomaly,Create PO,Hannah
2618,anomaly,Random activity 10,Random user 32
2618,anomaly,Release PO,Emily
2618,anomaly,Post GR,Hannah
2618,anomaly,Post IR,Rossie
2618,anomaly,Pay,Josef
2619,normal,Create PR,Donald
2619,normal,Release PR,Jack
2619,normal,Create PO,Micheline
2619,normal,Release PO,Rossana
2619,normal,Post GR,Hannah
2619,normal,Post IR,Lucy
2619,normal,Pay,Josef
2620,normal,Create PR,Donald
2620,normal,Release PR,Lourdes
2620,normal,Create PO,Carmella
2620,normal,Release PO,Steve
2620,normal,Post GR,Evelin
2620,normal,Post IR,Lucy
2620,normal,Pay,Josef
2621,normal,Create PR,Josef
2621,normal,Release PR,Jack
2621,normal,Create PO,Carmella
2621,normal,Release PO,Melany
2621,normal,Post GR,Hannah
2621,normal,Post IR,Sherlene
2621,normal,Pay,Roy
2622,normal,Create PR,Donald
2622,normal,Release PR,Lourdes
2622,normal,Create PO,Brian
2622,normal,Release PO,Hugo
2622,normal,Post GR,Jack
2622,normal,Post IR,Sherlene
2622,normal,Pay,Charles
2623,normal,Create PR,Donald
2623,normal,Release PR,Jack
2623,normal,Create PO,Carmella
2623,normal,Release PO,Emily
2623,normal,Post GR,Hannah
2623,normal,Post IR,Grayce
2623,normal,Pay,Evelin
2624,normal,Create PR,Josef
2624,normal,Release PR,Lourdes
2624,normal,Create PO,Carmella
2624,normal,Release PO,Emily
2624,normal,Post GR,Jack
2624,normal,Post IR,Frances
2624,normal,Pay,Roy
2625,normal,Create PR,Josef
2625,normal,Release PR,Lourdes
2625,normal,Create PO,Seth
2625,normal,Approve PO 1,Brian
2625,normal,Approve PO 2,Wilton
2625,normal,Release PO,Emily
2625,normal,Post GR,Hannah
2625,normal,Post IR,Lucy
2625,normal,Pay,Josef
2626,normal,Create PR,Josef
2626,normal,Release PR,Lourdes
2626,normal,Create PO,Grayce
2626,normal,Approve PO 1,Jamika
2626,normal,Approve PO 2,Hassie
2626,normal,Approve PO 3,Ryan
2626,normal,Release PO,Melany
2626,normal,Post GR,Lisa
2626,normal,Post IR,Sigrid
2626,normal,Pay,Roy
2627,normal,Create PR,Donald
2627,normal,Release PR,Lourdes
2627,normal,Create PO,Hannah
2627,normal,Release PO,Emily
2627,normal,Post GR,Hannah
2627,normal,Post IR,Sherlene
2627,normal,Pay,Roy
2628,anomaly,Create SC,Gema
2628,anomaly,Purchase SC,Hannah
2628,anomaly,Approve SC,Craig
2628,anomaly,Create PO,Grayce
2628,anomaly,Approve PO 1,Howard
2628,anomaly,Release PO,Rossana
2628,anomaly,Post GR,Jack
2628,anomaly,Post IR,Lucy
2628,anomaly,Release PO,Rossana
2628,anomaly,Post GR,Jack
2628,anomaly,Post IR,Lucy
2628,anomaly,Pay,Josef
2629,normal,Create PR,Donald
2629,normal,Release PR,Lourdes
2629,normal,Create PO,Carmella
2629,normal,Release PO,Melany
2629,normal,Post GR,Hannah
2629,normal,Post IR,Lucy
2629,normal,Pay,Josef
2630,normal,Create PR,Josef
2630,normal,Release PR,Jack
2630,normal,Create PO,Micheline
2630,normal,Release PO,Hugo
2630,normal,Post GR,Hannah
2630,normal,Post IR,Sherlene
2630,normal,Pay,Roy
2631,normal,Create PR,Josef
2631,normal,Release PR,Lourdes
2631,normal,Create PO,Micheline
2631,normal,Release PO,Hugo
2631,normal,Post GR,Hannah
2631,normal,Post IR,Rossie
2631,normal,Pay,Josef
2632,anomaly,Create PR,Donald
2632,anomaly,Post IR,Rossie
2632,anomaly,Release PR,Jack
2632,anomaly,Create PO,Hannah
2632,anomaly,Release PO,Steve
2632,anomaly,Post GR,Evelin
2632,anomaly,Pay,Josef
2633,normal,Create PR,Josef
2633,normal,Release PR,Jack
2633,normal,Create PO,Seth
2633,normal,Approve PO 1,Howard
2633,normal,Approve PO 2,Sharee
2633,normal,Approve PO 3,Jamika
2633,normal,Release PO,Lucy
2633,normal,Post GR,Brant
2633,normal,Post IR,Rossie
2633,normal,Pay,Josef
2634,anomaly,Create PR,Donald
2634,anomaly,Release PR,Lourdes
2634,anomaly,Release PO,Melany
2634,anomaly,Post GR,Hannah
2634,anomaly,Post IR,Rossie
2634,anomaly,Pay,Josef
2635,normal,Create PR,Donald
2635,normal,Release PR,Lourdes
2635,normal,Create PO,Grayce
2635,normal,Approve PO 1,Howard
2635,normal,Release PO,Hugo
2635,normal,Post GR,Hannah
2635,normal,Post IR,Rossie
2635,normal,Pay,Josef
2636,normal,Create PR,Josef
2636,normal,Release PR,Lourdes
2636,normal,Create PO,Keven
2636,normal,Release PO,Emily
2636,normal,Post GR,Jack
2636,normal,Post IR,Frances
2636,normal,Pay,Steve
2637,normal,Create PR,Donald
2637,normal,Release PR,Lourdes
2637,normal,Create PO,Brian
2637,normal,Release PO,Melany
2637,normal,Post GR,Brant
2637,normal,Post IR,Lucy
2637,normal,Pay,Josef
2638,normal,Create PR,Josef
2638,normal,Release PR,Jack
2638,normal,Create PO,Alpha
2638,normal,Approve PO 1,Issac
2638,normal,Approve PO 2,Iluminada
2638,normal,Release PO,Roseanne
2638,normal,Post GR,Evelin
2638,normal,Post IR,Sherlene
2638,normal,Pay,Steve
2639,normal,Create PR,Josef
2639,normal,Release PR,Lourdes
2639,normal,Create PO,Brian
2639,normal,Release PO,Rossana
2639,normal,Post GR,Hannah
2639,normal,Post IR,Lucy
2639,normal,Pay,Josef
2640,anomaly,Random activity 12,Random user 29
2640,anomaly,Create PR,Josef
2640,anomaly,Release PR,Lourdes
2640,anomaly,Create PO,Carmella
2640,anomaly,Release PO,Emily
2640,anomaly,Post GR,Jack
2640,anomaly,Post IR,Lucy
2640,anomaly,Pay,Josef
2641,anomaly,Post IR,Rossie
2641,anomaly,Create PR,Josef
2641,anomaly,Release PR,Lourdes
2641,anomaly,Create PO,Brian
2641,anomaly,Release PO,Hugo
2641,anomaly,Post GR,Jack
2641,anomaly,Pay,Jimmy
2642,normal,Create PR,Josef
2642,normal,Release PR,Jack
2642,normal,Create PO,Brian
2642,normal,Release PO,Melany
2642,normal,Post GR,Lisa
2642,normal,Post IR,Lisa
2642,normal,Pay,Roy
2643,normal,Create PR,Donald
2643,normal,Release PR,Jack
2643,normal,Create PO,Alpha
2643,normal,Approve PO 1,Howard
2643,normal,Release PO,Melany
2643,normal,Post GR,Brant
2643,normal,Post IR,Rossie
2643,normal,Pay,Josef
2644,anomaly,Create PR,Josef
2644,anomaly,Release PO,Melany
2644,anomaly,Post GR,Lisa
2644,anomaly,Post IR,Alpha
2644,anomaly,Release PR,Lourdes
2644,anomaly,Create PO,Micheline
2644,anomaly,Pay,Steve
2645,normal,Create PR,Josef
2645,normal,Release PR,Jack
2645,normal,Create PO,Alpha
2645,normal,Approve PO 1,Anna
2645,normal,Release PO,Hugo
2645,normal,Post GR,Hannah
2645,normal,Post IR,Sherlene
2645,normal,Pay,Steve
2646,normal,Create PR,Josef
2646,normal,Release PR,Lourdes
2646,normal,Create PO,Carmella
2646,normal,Release PO,Emily
2646,normal,Post GR,Hannah
2646,normal,Post IR,Lucy
2646,normal,Pay,Josef
2647,normal,Create PR,Donald
2647,normal,Release PR,Jack
2647,normal,Create PO,Keven
2647,normal,Release PO,Micheline
2647,normal,Post GR,Jack
2647,normal,Post IR,Lucy
2647,normal,Pay,Ryan
2648,normal,Create SC,Gema
2648,normal,Purchase SC,Hannah
2648,normal,Approve SC,Craig
2648,normal,Create PO,Seth
2648,normal,Approve PO 1,Rossana
2648,normal,Release PO,Sonia
2648,normal,Post GR,Hannah
2648,normal,Post IR,Grayce
2648,normal,Pay,Evelin
2649,normal,Create PR,Josef
2649,normal,Release PR,Jack
2649,normal,Create PO,Carmella
2649,normal,Release PO,Steve
2649,normal,Post GR,Evelin
2649,normal,Post IR,Lucy
2649,normal,Pay,Josef
2650,normal,Create PR,Donald
2650,normal,Release PR,Lourdes
2650,normal,Create PO,Micheline
2650,normal,Release PO,Rossana
2650,normal,Post GR,Hannah
2650,normal,Post IR,Shandi
2650,normal,Pay,Evelin
2651,anomaly,Create PR,Donald
2651,anomaly,Release PR,Jack
2651,anomaly,Approve PO 2,Wilton
2651,anomaly,Release PO,Steve
2651,anomaly,Post GR,Hannah
2651,anomaly,Post IR,Sherlene
2651,anomaly,Create PO,Seth
2651,anomaly,Approve PO 1,Howard
2651,anomaly,Pay,Charles
2652,normal,Create PR,Donald
2652,normal,Release PR,Jack
2652,normal,Create PO,Carmella
2652,normal,Release PO,Emily
2652,normal,Post GR,Hannah
2652,normal,Post IR,Frances
2652,normal,Pay,Roy
2653,normal,Create PR,Donald
2653,normal,Release PR,Lourdes
2653,normal,Create PO,Alpha
2653,normal,Approve PO 1,Anna
2653,normal,Release PO,Rossana
2653,normal,Post GR,Hannah
2653,normal,Post IR,Frances
2653,normal,Pay,Roy
2654,anomaly,Create PR,Josef
2654,anomaly,Post GR,Hannah
2654,anomaly,Release PR,Lourdes
2654,anomaly,Create PO,Grayce
2654,anomaly,Approve PO 1,Issac
2654,anomaly,Approve PO 2,Iluminada
2654,anomaly,Release PO,Craig
2654,anomaly,Post IR,Lucy
2654,anomaly,Pay,Josef
2655,normal,Create PR,Josef
2655,normal,Release PR,Lourdes
2655,normal,Create PO,Micheline
2655,normal,Release PO,Melany
2655,normal,Post GR,Lisa
2655,normal,Post IR,Carmella
2655,normal,Pay,Josef
2656,normal,Create PR,Josef
2656,normal,Release PR,Jack
2656,normal,Create PO,Seth
2656,normal,Approve PO 1,Brian
2656,normal,Approve PO 2,Wilton
2656,normal,Release PO,Steve
2656,normal,Post GR,Hannah
2656,normal,Post IR,Lucy
2656,normal,Pay,Josef
2657,anomaly,Create PR,Donald
2657,anomaly,Release PR,Lourdes
2657,anomaly,Release PO,Melany
2657,anomaly,Post GR,Evelin
2657,anomaly,Create PO,Carmella
2657,anomaly,Post IR,Lucy
2657,anomaly,Pay,Jimmy
2658,normal,Create PR,Donald
2658,normal,Release PR,Jack
2658,normal,Create PO,Micheline
2658,normal,Release PO,Rossana
2658,normal,Post GR,Hannah
2658,normal,Post IR,Rossie
2658,normal,Pay,Josef
2659,anomaly,Create PR,Josef
2659,anomaly,Release PR,Jack
2659,anomaly,Create PO,Grayce
2659,anomaly,Approve PO 1,Howard
2659,anomaly,Release PO,Hugo
2659,anomaly,Pay,Steve
2660,anomaly,Release PR,Lourdes
2660,anomaly,Create PR,Josef
2660,anomaly,Create PO,Seth
2660,anomaly,Approve PO 1,Rossana
2660,anomaly,Release PO,Iluminada
2660,anomaly,Post GR,Hannah
2660,anomaly,Post IR,Rossie
2660,anomaly,Pay,Josef
2661,normal,Create PR,Josef
2661,normal,Release PR,Lourdes
2661,normal,Create PO,Micheline
2661,normal,Release PO,Hugo
2661,normal,Post GR,Jack
2661,normal,Post IR,Steve
2661,normal,Pay,Josef
2662,normal,Create PR,Donald
2662,normal,Release PR,Jack
2662,normal,Create PO,Micheline
2662,normal,Release PO,Hugo
2662,normal,Post GR,Hannah
2662,normal,Post IR,Rossie
2662,normal,Pay,Jimmy
2663,anomaly,Create PR,Josef
2663,anomaly,Release PR,Jack
2663,anomaly,Post GR,Hannah
2663,anomaly,Post IR,Sherlene
2663,anomaly,Pay,Roy
2664,normal,Create PR,Josef
2664,normal,Release PR,Jack
2664,normal,Create PO,Carmella
2664,normal,Release PO,Melany
2664,normal,Post GR,Hannah
2664,normal,Post IR,Lucy
2664,normal,Pay,Jimmy
2665,normal,Create PR,Donald
2665,normal,Release PR,Jack
2665,normal,Create PO,Seth
2665,normal,Approve PO 1,Howard
2665,normal,Approve PO 2,Wilton
2665,normal,Release PO,Melany
2665,normal,Post GR,Hannah
2665,normal,Post IR,Rossie
2665,normal,Pay,Josef
2666,normal,Create PR,Donald
2666,normal,Release PR,Lourdes
2666,normal,Create PO,Carmella
2666,normal,Release PO,Steve
2666,normal,Post GR,Evelin
2666,normal,Post IR,Grayce
2666,normal,Pay,Evelin
2667,normal,Create PR,Donald
2667,normal,Release PR,Jack
2667,normal,Create PO,Carmella
2667,normal,Release PO,Emily
2667,normal,Post GR,Hannah
2667,normal,Post IR,Lucy
2667,normal,Pay,Josef
2668,normal,Create PR,Josef
2668,normal,Release PR,Jack
2668,normal,Create PO,Keven
2668,normal,Release PO,Emily
2668,normal,Post GR,Hannah
2668,normal,Post IR,Lucy
2668,normal,Pay,Josef
2669,normal,Create PR,Donald
2669,normal,Release PR,Jack
2669,normal,Create PO,Hannah
2669,normal,Release PO,Donald
2669,normal,Post GR,Hannah
2669,normal,Post IR,Lucy
2669,normal,Pay,Jimmy
2670,normal,Create PR,Josef
2670,normal,Release PR,Lourdes
2670,normal,Create PO,Carmella
2670,normal,Release PO,Donald
2670,normal,Post GR,Hannah
2670,normal,Post IR,Grayce
2670,normal,Pay,Evelin
2671,anomaly,Create PR,Josef
2671,anomaly,Release PR,Lourdes
2671,anomaly,Post GR,Alpha
2671,anomaly,Create PO,Carmella
2671,anomaly,Release PO,Steve
2671,anomaly,Post IR,Lisa
2671,anomaly,Pay,Roy
2672,anomaly,Create PR,Donald
2672,anomaly,Release PR,Lourdes
2672,anomaly,Create PO,Keven
2672,anomaly,Release PO,Melany
2672,anomaly,Create PR,Donald
2672,anomaly,Release PR,Lourdes
2672,anomaly,Post GR,Hannah
2672,anomaly,Post IR,Shandi
2672,anomaly,Pay,Evelin
2673,normal,Create PR,Josef
2673,normal,Release PR,Lourdes
2673,normal,Create PO,Micheline
2673,normal,Release PO,Hugo
2673,normal,Post GR,Jack
2673,normal,Post IR,Grayce
2673,normal,Pay,Evelin
2674,normal,Create PR,Donald
2674,normal,Release PR,Lourdes
2674,normal,Create PO,Carmella
2674,normal,Release PO,Emily
2674,normal,Post GR,Hannah
2674,normal,Post IR,Grayce
2674,normal,Pay,Evelin
2675,normal,Create PR,Josef
2675,normal,Release PR,Lourdes
2675,normal,Create PO,Brian
2675,normal,Release PO,Melany
2675,normal,Post GR,Lisa
2675,normal,Post IR,Lisa
2675,normal,Pay,Steve
2676,normal,Create PR,Donald
2676,normal,Release PR,Lourdes
2676,normal,Create PO,Brian
2676,normal,Release PO,Melany
2676,normal,Post GR,Brant
2676,normal,Post IR,Lucy
2676,normal,Pay,Josef
2677,anomaly,Release PR,Lourdes
2677,anomaly,Create PO,Micheline
2677,anomaly,Create PR,Donald
2677,anomaly,Release PO,Rossana
2677,anomaly,Post GR,Jack
2677,anomaly,Post IR,Frances
2677,anomaly,Pay,Roy
2678,normal,Create PR,Donald
2678,normal,Release PR,Lourdes
2678,normal,Create PO,Seth
2678,normal,Approve PO 1,Brian
2678,normal,Approve PO 2,Wilton
2678,normal,Release PO,Steve
2678,normal,Post GR,Hannah
2678,normal,Post IR,Lucy
2678,normal,Pay,Josef
2679,normal,Create PR,Donald
2679,normal,Release PR,Lourdes
2679,normal,Create PO,Hannah
2679,normal,Release PO,Emily
2679,normal,Post GR,Hannah
2679,normal,Post IR,Rossie
2679,normal,Pay,Josef
2680,normal,Create PR,Donald
2680,normal,Release PR,Jack
2680,normal,Create PO,Carmella
2680,normal,Release PO,Emily
2680,normal,Post GR,Hannah
2680,normal,Post IR,Sherlene
2680,normal,Pay,Steve
2681,anomaly,Create PR,Josef
2681,anomaly,Release PR,Lourdes
2681,anomaly,Create PO,Micheline
2681,anomaly,Release PO,Hugo
2681,anomaly,Post GR,Hannah
2681,anomaly,Random activity 1,Random user 48
2681,anomaly,Post IR,Lucy
2681,anomaly,Pay,Josef
2682,anomaly,Create PO,Carmella
2682,anomaly,Release PO,Donald
2682,anomaly,Post GR,Hannah
2682,anomaly,Post IR,Sherlene
2682,anomaly,Pay,Roy
2683,normal,Create PR,Josef
2683,normal,Release PR,Lourdes
2683,normal,Create PO,Grayce
2683,normal,Approve PO 1,Jack
2683,normal,Approve PO 2,Hassie
2683,normal,Approve PO 3,Ryan
2683,normal,Release PO,Rossana
2683,normal,Post GR,Jack
2683,normal,Post IR,Rossie
2683,normal,Pay,Josef
2684,anomaly,Create PR,Josef
2684,anomaly,Release PR,Jack
2684,anomaly,Create PO,Hannah
2684,anomaly,Release PO,Emily
2684,anomaly,Post GR,Hannah
2684,anomaly,Post IR,Rossie
2684,anomaly,Pay,Josef
2684,anomaly,Release PO,Emily
2684,anomaly,Post GR,Hannah
2685,anomaly,Post GR,Evelin
2685,anomaly,Post IR,Shandi
2685,anomaly,Create PR,Donald
2685,anomaly,Release PR,Jack
2685,anomaly,Create PO,Keven
2685,anomaly,Release PO,Melany
2685,anomaly,Pay,Evelin
2686,normal,Create PR,Donald
2686,normal,Release PR,Jack
2686,normal,Create PO,Micheline
2686,normal,Release PO,Melany
2686,normal,Post GR,Lisa
2686,normal,Post IR,Carmella
2686,normal,Pay,Josef
2687,anomaly,Create PO,Brian
2687,anomaly,Release PO,Jamika
2687,anomaly,Create PR,Donald
2687,anomaly,Release PR,Lourdes
2687,anomaly,Post GR,Lisa
2687,anomaly,Post IR,Sigrid
2687,anomaly,Pay,Roy
2688,normal,Create PR,Donald
2688,normal,Release PR,Lourdes
2688,normal,Create PO,Carmella
2688,normal,Release PO,Donald
2688,normal,Post GR,Hannah
2688,normal,Post IR,Sherlene
2688,normal,Pay,Charles
2689,normal,Create PR,Josef
2689,normal,Release PR,Lourdes
2689,normal,Create PO,Seth
2689,normal,Approve PO 1,Howard
2689,normal,Approve PO 2,Sharee
2689,normal,Approve PO 3,Jamika
2689,normal,Release PO,Lucy
2689,normal,Post GR,Lisa
2689,normal,Post IR,Sigrid
2689,normal,Pay,Charles
2690,normal,Create PR,Donald
2690,normal,Release PR,Lourdes
2690,normal,Create PO,Carmella
2690,normal,Release PO,Emily
2690,normal,Post GR,Hannah
2690,normal,Post IR,Shandi
2690,normal,Pay,Evelin
2691,normal,Create PR,Donald
2691,normal,Release PR,Lourdes
2691,normal,Create PO,Micheline
2691,normal,Release PO,Melany
2691,normal,Post GR,Brant
2691,normal,Post IR,Lucy
2691,normal,Pay,Jimmy
2692,normal,Create PR,Donald
2692,normal,Release PR,Lourdes
2692,normal,Create PO,Micheline
2692,normal,Release PO,Melany
2692,normal,Post GR,Brant
2692,normal,Post IR,Lucy
2692,normal,Pay,Jimmy
2693,normal,Create PR,Donald
2693,normal,Release PR,Lourdes
2693,normal,Create PO,Carmella
2693,normal,Release PO,Steve
2693,normal,Post GR,Hannah
2693,normal,Post IR,Sherlene
2693,normal,Pay,Steve
2694,normal,Create PR,Donald
2694,normal,Release PR,Lourdes
2694,normal,Create PO,Keven
2694,normal,Release PO,Emily
2694,normal,Post GR,Hannah
2694,normal,Post IR,Steve
2694,normal,Pay,Josef
2695,normal,Create PR,Josef
2695,normal,Release PR,Lourdes
2695,normal,Create PO,Micheline
2695,normal,Release PO,Jamika
2695,normal,Post GR,Brant
2695,normal,Post IR,Lucy
2695,normal,Pay,Josef
2696,normal,Create PR,Josef
2696,normal,Release PR,Jack
2696,normal,Create PO,Micheline
2696,normal,Release PO,Jamika
2696,normal,Post GR,Brant
2696,normal,Post IR,Lucy
2696,normal,Pay,Josef
2697,normal,Create PR,Roy
2697,normal,Release PR,Lourdes
2697,normal,Create PO,Elisha
2697,normal,Release PO,Steve
2697,normal,Post GR,Hannah
2697,normal,Post IR,Iluminada
2697,normal,Pay,Steve
2698,normal,Create SC,Gema
2698,normal,Purchase SC,Hannah
2698,normal,Approve SC,Craig
2698,normal,Create PO,Carmella
2698,normal,Release PO,Donald
2698,normal,Post GR,Hannah
2698,normal,Post IR,Grayce
2698,normal,Pay,Evelin
2699,normal,Create SC,Gema
2699,normal,Purchase SC,Hannah
2699,normal,Approve SC,Joe
2699,normal,Create PO,Carmella
2699,normal,Release PO,Emily
2699,normal,Post GR,Jack
2699,normal,Post IR,Rossie
2699,normal,Pay,Josef
2700,normal,Create PR,Josef
2700,normal,Release PR,Jack
2700,normal,Create PO,Brian
2700,normal,Release PO,Rossana
2700,normal,Post GR,Hannah
2700,normal,Post IR,Grayce
2700,normal,Pay,Evelin
2701,normal,Create PR,Josef
2701,normal,Release PR,Lourdes
2701,normal,Create PO,Grayce
2701,normal,Approve PO 1,Jack
2701,normal,Approve PO 2,Iluminada
2701,normal,Release PO,Sonia
2701,normal,Post GR,Hannah
2701,normal,Post IR,Sherlene
2701,normal,Pay,Roy
2702,normal,Create SC,Gema
2702,normal,Purchase SC,Hannah
2702,normal,Approve SC,Josef
2702,normal,Create PO,Carmella
2702,normal,Release PO,Steve
2702,normal,Post GR,Evelin
2702,normal,Post IR,Frances
2702,normal,Pay,Roy
2703,normal,Create PR,Donald
2703,normal,Release PR,Jack
2703,normal,Create PO,Micheline
2703,normal,Release PO,Rossana
2703,normal,Post GR,Hannah
2703,normal,Post IR,Shandi
2703,normal,Pay,Evelin
2704,normal,Create PR,Josef
2704,normal,Release PR,Lourdes
2704,normal,Create PO,Micheline
2704,normal,Release PO,Hugo
2704,normal,Post GR,Hannah
2704,normal,Post IR,Sherlene
2704,normal,Pay,Keven
2705,normal,Create PR,Donald
2705,normal,Release PR,Jack
2705,normal,Create PO,Seth
2705,normal,Approve PO 1,Howard
2705,normal,Approve PO 2,Wilton
2705,normal,Release PO,Donald
2705,normal,Post GR,Hannah
2705,normal,Post IR,Lucy
2705,normal,Pay,Josef
2706,anomaly,Create PR,Donald
2706,anomaly,Release PR,Jack
2706,anomaly,Create PO,Keven
2706,anomaly,Post IR,Frances
2706,anomaly,Pay,Roy
2707,normal,Create PR,Josef
2707,normal,Release PR,Lourdes
2707,normal,Create PO,Seth
2707,normal,Approve PO 1,Howard
2707,normal,Approve PO 2,Wilton
2707,normal,Release PO,Emily
2707,normal,Post GR,Hannah
2707,normal,Post IR,Shandi
2707,normal,Pay,Evelin
2708,normal,Create PR,Josef
2708,normal,Release PR,Lourdes
2708,normal,Create PO,Grayce
2708,normal,Approve PO 1,Jamika
2708,normal,Approve PO 2,Iluminada
2708,normal,Release PO,Lucy
2708,normal,Post GR,Lisa
2708,normal,Post IR,Alpha
2708,normal,Pay,Charles
2709,normal,Create PR,Josef
2709,normal,Release PR,Jack
2709,normal,Create PO,Seth
2709,normal,Approve PO 1,Brian
2709,normal,Approve PO 2,Wilton
2709,normal,Release PO,Emily
2709,normal,Post GR,Hannah
2709,normal,Post IR,Sherlene
2709,normal,Pay,Keven
2710,normal,Create PR,Josef
2710,normal,Release PR,Lourdes
2710,normal,Create PO,Hannah
2710,normal,Release PO,Emily
2710,normal,Post GR,Hannah
2710,normal,Post IR,Lucy
2710,normal,Pay,Josef
2711,normal,Create PR,Donald
2711,normal,Release PR,Lourdes
2711,normal,Create PO,Alpha
2711,normal,Approve PO 1,Howard
2711,normal,Release PO,Melany
2711,normal,Post GR,Lisa
2711,normal,Post IR,Alpha
2711,normal,Pay,Steve
2712,normal,Create PR,Josef
2712,normal,Release PR,Jack
2712,normal,Create PO,Carmella
2712,normal,Release PO,Donald
2712,normal,Post GR,Hannah
2712,normal,Post IR,Sherlene
2712,normal,Pay,Roy
2713,normal,Create PR,Donald
2713,normal,Release PR,Lourdes
2713,normal,Create PO,Carmella
2713,normal,Release PO,Emily
2713,normal,Post GR,Hannah
2713,normal,Post IR,Lucy
2713,normal,Pay,Josef
2714,normal,Create PR,Josef
2714,normal,Release PR,Lourdes
2714,normal,Create PO,Micheline
2714,normal,Release PO,Rossana
2714,normal,Post GR,Jack
2714,normal,Post IR,Lucy
2714,normal,Pay,Josef
2715,normal,Create PR,Josef
2715,normal,Release PR,Lourdes
2715,normal,Create PO,Alpha
2715,normal,Approve PO 1,Jamika
2715,normal,Approve PO 2,Iluminada
2715,normal,Release PO,Sonia
2715,normal,Post GR,Evelin
2715,normal,Post IR,Sherlene
2715,normal,Pay,Steve
2716,anomaly,Create PR,Josef
2716,anomaly,Random activity 8,Random user 22
2716,anomaly,Release PR,Jack
2716,anomaly,Create PO,Seth
2716,anomaly,Approve PO 1,Rossana
2716,anomaly,Release PO,Sonia
2716,anomaly,Post GR,Alpha
2716,anomaly,Random activity 9,Random user 14
2716,anomaly,Post IR,Sigrid
2716,anomaly,Pay,Roy
2717,normal,Create PR,Josef
2717,normal,Release PR,Jack
2717,normal,Create PO,Seth
2717,normal,Approve PO 1,Brian
2717,normal,Approve PO 2,Sharee
2717,normal,Approve PO 3,Jamika
2717,normal,Release PO,Lucy
2717,normal,Post GR,Brant
2717,normal,Post IR,Sherlene
2717,normal,Pay,Roy
2718,anomaly,Create PR,Josef
2718,anomaly,Release PR,Lourdes
2718,anomaly,Create PO,Carmella
2718,anomaly,Release PO,Emily
2718,anomaly,Post GR,Jack
2718,anomaly,Post IR,Rossie
2718,anomaly,Pay,Josef
2718,anomaly,Create PR,Josef
2718,anomaly,Release PR,Lourdes
2718,anomaly,Create PO,Carmella
2719,anomaly,Create PR,Josef
2719,anomaly,Release PR,Lourdes
2719,anomaly,Create PO,Hannah
2719,anomaly,Release PO,Emily
2719,anomaly,Post GR,Hannah
2719,anomaly,Post IR,Lucy
2719,anomaly,Pay,Josef
2719,anomaly,Create PR,Josef
